id,pmid,title,abstract,authors,first_author,journal,publication_year,create_date,pmcid,doi,citation,product_inn,product_id,category,adverse_events,has_all_icsr_criteria,ownership_excluded,exclusion_reason,is_relevant_safety_info,justification
72,40901122,Efficacy and Safety of Warfarin in Treatment of Refractory Hypertension: A Retrospective Study,"This retrospective study evaluated the efficacy and safety of Warfarin in 150 patients with refractory hypertension over a 12-month period. The study was conducted at five medical centers. Mean blood pressure reduction was 18/12 mmHg. Adverse events were mild and included dizziness (12%), headache (8%), and fatigue (5%). No serious adverse events were reported. Warfarin demonstrated good tolerability and efficacy in this patient population.",Smith E; Miller R; Jones J; Miller R; Rodriguez J; Miller M,Smith E,Clinical Pharmacology & Therapeutics,2024,2024-02-15,,10.1934/y56hj1y8cg,Smith E et al. Clinical Pharmacology & Therapeutics. 2024;86(7):862-585.,Warfarin,11,relevant_safety_info,"['Dizziness', 'Headache', 'Fatigue']",False,,,True,Population study with safety and efficacy data useful for aggregate reporting and signal detection
73,40581901,Long-term Cardiovascular Outcomes with Lisinopril Therapy: 5-Year Follow-up Data,"We present 5-year follow-up data from a cohort of 500 patients treated with Lisinopril for cardiovascular disease prevention. The study assessed major adverse cardiovascular events (MACE), including myocardial infarction, stroke, and cardiovascular death. MACE occurred in 8.5% of patients. Common adverse effects included myalgia (15%), gastrointestinal disturbances (10%), and elevated liver enzymes (3%). The benefit-risk profile remained favorable throughout the follow-up period.",Martinez L; Jones R; Davis R; Brown W; Martinez R; Miller D,Martinez L,American Journal of Medicine,2025,2025-09-04,PMC2456811,10.7497/i9l0imqvw2,Martinez L et al. American Journal of Medicine. 2025;75(4):522-659.,Lisinopril,3,relevant_safety_info,"['Myalgia', 'Gastrointestinal disturbances', 'Elevated liver enzymes']",False,,,True,Long-term safety data from large cohort useful for periodic safety update reports
74,40970293,Comparative Safety Analysis of Methylprednisolone vs Alternative Therapies in Elderly Patients,"This comparative study analyzed safety outcomes of Methylprednisolone versus alternative therapies in 300 elderly patients (age >65 years). The primary endpoint was incidence of adverse drug reactions. Methylprednisolone showed a favorable safety profile with lower rates of serious adverse events (4.2% vs 7.8%, p=0.03). Common adverse reactions included mild gastrointestinal symptoms and dizziness. The study supports the use of Methylprednisolone in elderly populations with appropriate monitoring.",Brown S; Davis D; Smith S; Brown J; Williams J,Brown S,Drug Safety,2025,2025-05-01,,10.6079/iekgdk5te1,Brown S et al. Drug Safety. 2025;23(9):533-616.,Methylprednisolone,7,relevant_safety_info,"['Gastrointestinal symptoms', 'Dizziness']",False,,,True,Comparative safety data in special population (elderly) relevant for risk management activities
75,40910664,Comparative Safety Analysis of Metformin vs Alternative Therapies in Elderly Patients,"This comparative study analyzed safety outcomes of Metformin versus alternative therapies in 300 elderly patients (age >65 years). The primary endpoint was incidence of adverse drug reactions. Metformin showed a favorable safety profile with lower rates of serious adverse events (4.2% vs 7.8%, p=0.03). Common adverse reactions included mild gastrointestinal symptoms and dizziness. The study supports the use of Metformin in elderly populations with appropriate monitoring.",Jones J; Smith D; Brown R; Johnson J; Rodriguez D,Jones J,European Journal of Clinical Pharmacology,2024,2024-09-25,PMC7022621,10.7205/8y69j83xsw,Jones J et al. European Journal of Clinical Pharmacology. 2024;145(11):900-229.,Metformin,2,relevant_safety_info,"['Gastrointestinal symptoms', 'Dizziness']",False,,,True,Comparative safety data in special population (elderly) relevant for risk management activities
76,40693145,Survey of Patient Satisfaction with Cisatracurium Therapy,"A cross-sectional survey assessed patient satisfaction with Cisatracurium therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Cisatracurium therapy.",Williams M; Johnson W; Johnson E; Williams J; Martinez J,Williams M,BMC Pharmacology and Toxicology,2024,2024-10-09,PMC1614371,10.3663/jd4ipp0wxo,Williams M et al. BMC Pharmacology and Toxicology. 2024;37(7):706-543.,Cisatracurium,6,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
77,40045105,Molecular Mechanisms of Insulin Glargine Action in Cell Culture Models,"This study investigated the molecular mechanisms of Insulin Glargine using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Insulin Glargine demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Insulin Glargine action.",Martinez J; Johnson R; Johnson D,Martinez J,BMC Pharmacology and Toxicology,2024,2024-03-11,PMC1759666,10.5728/50dmuv4cpr,Martinez J et al. BMC Pharmacology and Toxicology. 2024;59(10):334-868.,Insulin Glargine,12,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
78,40368615,Cost-Effectiveness Analysis of Atorvastatin for Treatment of Chronic Disease,"This economic evaluation assessed the cost-effectiveness of Atorvastatin compared to standard therapy for chronic disease management. A Markov model was constructed using published efficacy data and local cost data. The incremental cost-effectiveness ratio (ICER) was calculated. Atorvastatin demonstrated an ICER of $45,000 per quality-adjusted life year (QALY). Sensitivity analyses confirmed robustness of results. Atorvastatin represents good value for money in this indication.",Brown E; Smith W; Smith R; Davis M; Rodriguez S,Brown E,Internal Medicine,2025,2025-07-15,,10.6025/450d7ygrd4,Brown E et al. Internal Medicine. 2025;16(7):705-407.,Atorvastatin,14,irrelevant,[],False,,,False,Health economics study - no safety or clinical data relevant for pharmacovigilance
79,40633291,Survey of Patient Satisfaction with Insulin Glargine Therapy,"A cross-sectional survey assessed patient satisfaction with Insulin Glargine therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Insulin Glargine therapy.",Williams L; Martinez J; Garcia J,Williams L,Pharmacotherapy,2025,2025-10-13,PMC2808144,10.8265/dl9s5esx5k,Williams L et al. Pharmacotherapy. 2025;53(2):566-122.,Insulin Glargine,12,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
80,40372151,Environmental Impact Assessment of Lisinopril Manufacturing Processes,"This study evaluated the environmental impact of Lisinopril manufacturing, including waste generation, water consumption, and carbon emissions. Life cycle assessment methodology was applied. The manufacturing process generated 2.5 kg CO2 equivalent per gram of active pharmaceutical ingredient. Recommendations for reducing environmental footprint include solvent recycling and energy efficiency improvements. Sustainable manufacturing practices are essential for pharmaceutical industry.",Davis L; Rodriguez M; Smith J; Williams M; Miller S; Johnson S,Davis L,Pharmacotherapy,2025,2025-08-18,PMC4858875,10.2628/od3z8bkt2m,Davis L et al. Pharmacotherapy. 2025;73(8):448-360.,Lisinopril,3,irrelevant,[],False,,,False,Environmental study - not related to drug safety or adverse events
81,40485055,Survey of Patient Satisfaction with Warfarin Therapy,"A cross-sectional survey assessed patient satisfaction with Warfarin therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Warfarin therapy.",Smith R; Smith M,Smith R,Clinical Pharmacology & Therapeutics,2025,2025-06-08,,10.7516/27xnnzj7hs,Smith R et al. Clinical Pharmacology & Therapeutics. 2025;44(1):874-286.,Warfarin,11,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
82,40337532,Survey of Patient Satisfaction with Doxorubicin Therapy,"A cross-sectional survey assessed patient satisfaction with Doxorubicin therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Doxorubicin therapy.",Williams S; Williams J; Davis L; Brown J,Williams S,American Journal of Medicine,2025,2025-07-07,,10.9242/szwm7m4ih2,Williams S et al. American Journal of Medicine. 2025;31(11):437-620.,Doxorubicin,10,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
83,40163097,Cost-Effectiveness Analysis of Cisatracurium for Treatment of Chronic Disease,"This economic evaluation assessed the cost-effectiveness of Cisatracurium compared to standard therapy for chronic disease management. A Markov model was constructed using published efficacy data and local cost data. The incremental cost-effectiveness ratio (ICER) was calculated. Cisatracurium demonstrated an ICER of $45,000 per quality-adjusted life year (QALY). Sensitivity analyses confirmed robustness of results. Cisatracurium represents good value for money in this indication.",Williams D; Williams M; Williams D; Jones S,Williams D,BMC Pharmacology and Toxicology,2025,2025-02-21,PMC2815015,10.8427/gdmi6nhjak,Williams D et al. BMC Pharmacology and Toxicology. 2025;64(11):432-394.,Cisatracurium,6,irrelevant,[],False,,,False,Health economics study - no safety or clinical data relevant for pharmacovigilance
84,40031177,Molecular Mechanisms of Metformin Action in Cell Culture Models,"This study investigated the molecular mechanisms of Metformin using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Metformin demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Metformin action.",Brown M; Miller L; Johnson J; Williams M; Jones R; Garcia J,Brown M,American Journal of Medicine,2024,2024-10-03,PMC1246903,10.5531/hzhp6oc9pq,Brown M et al. American Journal of Medicine. 2024;35(2):952-980.,Metformin,2,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
85,40444547,Molecular Mechanisms of Metronidazole Action in Cell Culture Models,"This study investigated the molecular mechanisms of Metronidazole using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Metronidazole demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Metronidazole action.",Williams J; Rodriguez M; Miller S; Smith M; Smith D,Williams J,European Journal of Clinical Pharmacology,2024,2024-10-04,PMC3674456,10.1506/ylcpaw1wee,Williams J et al. European Journal of Clinical Pharmacology. 2024;48(8):456-176.,Metronidazole,9,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
86,40277263,Molecular Mechanisms of Insulin Glargine Action in Cell Culture Models,"This study investigated the molecular mechanisms of Insulin Glargine using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Insulin Glargine demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Insulin Glargine action.",Smith M; Brown L; Martinez M,Smith M,European Journal of Clinical Pharmacology,2025,2025-10-05,PMC7249411,10.4257/l62s0nxdpg,Smith M et al. European Journal of Clinical Pharmacology. 2025;64(6):660-418.,Insulin Glargine,12,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
87,40934030,Pharmacokinetic Study of Atorvastatin in Rat Models,"The pharmacokinetic properties of Atorvastatin were evaluated in male Wistar rats (n=24). Animals received single doses of 10, 25, or 50 mg/kg via oral gavage. Blood samples were collected at multiple time points over 24 hours. Plasma concentrations were measured using HPLC-MS/MS. The mean Cmax, Tmax, and AUC values were determined. The elimination half-life was approximately 4.2 hours. These preclinical data support further development of Atorvastatin.",Rodriguez R; Miller D; Williams S; Smith J; Johnson E; Johnson J,Rodriguez R,American Journal of Medicine,2024,2024-08-08,,10.3500/zoyvak5czo,Rodriguez R et al. American Journal of Medicine. 2024;55(9):807-720.,Atorvastatin,14,irrelevant,[],False,,,False,Animal study - preclinical pharmacokinetic data not relevant for human pharmacovigilance
88,40511690,Survey of Patient Satisfaction with Warfarin Therapy,"A cross-sectional survey assessed patient satisfaction with Warfarin therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Warfarin therapy.",Williams W; Jones R; Martinez W; Smith J,Williams W,American Journal of Medicine,2024,2024-03-10,,10.3872/udwdf97zqm,Williams W et al. American Journal of Medicine. 2024;69(12):249-420.,Warfarin,11,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
89,40381040,Environmental Impact Assessment of Cisatracurium Manufacturing Processes,"This study evaluated the environmental impact of Cisatracurium manufacturing, including waste generation, water consumption, and carbon emissions. Life cycle assessment methodology was applied. The manufacturing process generated 2.5 kg CO2 equivalent per gram of active pharmaceutical ingredient. Recommendations for reducing environmental footprint include solvent recycling and energy efficiency improvements. Sustainable manufacturing practices are essential for pharmaceutical industry.",Martinez R; Davis S; Johnson R; Jones R; Miller E; Martinez R,Martinez R,Drug Safety,2024,2024-10-07,,10.5035/njude2auwg,Martinez R et al. Drug Safety. 2024;142(12):236-356.,Cisatracurium,6,irrelevant,[],False,,,False,Environmental study - not related to drug safety or adverse events
90,40726553,Survey of Patient Satisfaction with Metformin Therapy,"A cross-sectional survey assessed patient satisfaction with Metformin therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Metformin therapy.",Williams M; Martinez E; Brown L,Williams M,Journal of Medical Case Reports,2025,2025-05-13,PMC5260076,10.2575/ifjid31och,Williams M et al. Journal of Medical Case Reports. 2025;126(12):247-790.,Metformin,2,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
91,40596630,Survey of Patient Satisfaction with Cisatracurium Therapy,"A cross-sectional survey assessed patient satisfaction with Cisatracurium therapy among 200 outpatients. A validated questionnaire measured treatment satisfaction, quality of life, and adherence. Overall satisfaction score was 7.8/10. Factors associated with higher satisfaction included fewer daily doses and perceived efficacy. Patient education and shared decision-making improved adherence rates. These findings can inform strategies to optimize patient experience with Cisatracurium therapy.",Martinez M; Williams S,Martinez M,European Journal of Clinical Pharmacology,2024,2024-09-26,PMC8798834,10.8505/5ph6834h9o,Martinez M et al. European Journal of Clinical Pharmacology. 2024;80(2):168-270.,Cisatracurium,6,irrelevant,[],False,,,False,Patient satisfaction survey - no specific adverse event or safety data
92,40055622,Molecular Mechanisms of Cisatracurium Action in Cell Culture Models,"This study investigated the molecular mechanisms of Cisatracurium using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Cisatracurium demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Cisatracurium action.",Martinez J; Garcia J; Martinez M; Garcia S; Brown D,Martinez J,Pharmacotherapy,2024,2024-08-01,,10.7987/id4cvefzc1,Martinez J et al. Pharmacotherapy. 2024;85(2):519-765.,Cisatracurium,6,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
93,40983715,Molecular Mechanisms of Atorvastatin Action in Cell Culture Models,"This study investigated the molecular mechanisms of Atorvastatin using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Atorvastatin demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Atorvastatin action.",Johnson M; Davis R; Davis D; Garcia M; Williams M; Garcia S,Johnson M,Journal of Clinical Pharmacology,2025,2025-06-17,,10.2762/l3ihkq8b3a,Johnson M et al. Journal of Clinical Pharmacology. 2025;52(8):809-156.,Atorvastatin,14,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
94,40070515,Cost-Effectiveness Analysis of Warfarin for Treatment of Chronic Disease,"This economic evaluation assessed the cost-effectiveness of Warfarin compared to standard therapy for chronic disease management. A Markov model was constructed using published efficacy data and local cost data. The incremental cost-effectiveness ratio (ICER) was calculated. Warfarin demonstrated an ICER of $45,000 per quality-adjusted life year (QALY). Sensitivity analyses confirmed robustness of results. Warfarin represents good value for money in this indication.",Brown M; Brown S; Davis J; Smith J; Jones M,Brown M,Internal Medicine,2025,2025-09-14,,10.9725/0w3s3cv72r,Brown M et al. Internal Medicine. 2025;74(12):473-938.,Warfarin,11,irrelevant,[],False,,,False,Health economics study - no safety or clinical data relevant for pharmacovigilance
95,40116745,Cost-Effectiveness Analysis of Simvastatin for Treatment of Chronic Disease,"This economic evaluation assessed the cost-effectiveness of Simvastatin compared to standard therapy for chronic disease management. A Markov model was constructed using published efficacy data and local cost data. The incremental cost-effectiveness ratio (ICER) was calculated. Simvastatin demonstrated an ICER of $45,000 per quality-adjusted life year (QALY). Sensitivity analyses confirmed robustness of results. Simvastatin represents good value for money in this indication.",Rodriguez L; Williams S; Davis R; Rodriguez L; Brown J; Brown M,Rodriguez L,Pharmacotherapy,2024,2024-07-28,,10.5675/d9qk8fqvcr,Rodriguez L et al. Pharmacotherapy. 2024;100(4):804-136.,Simvastatin,5,irrelevant,[],False,,,False,Health economics study - no safety or clinical data relevant for pharmacovigilance
96,40598650,Pharmacokinetic Study of Metformin in Rat Models,"The pharmacokinetic properties of Metformin were evaluated in male Wistar rats (n=24). Animals received single doses of 10, 25, or 50 mg/kg via oral gavage. Blood samples were collected at multiple time points over 24 hours. Plasma concentrations were measured using HPLC-MS/MS. The mean Cmax, Tmax, and AUC values were determined. The elimination half-life was approximately 4.2 hours. These preclinical data support further development of Metformin.",Williams M; Johnson E; Miller J; Jones D; Williams D,Williams M,Drug Safety,2025,2025-05-03,PMC7716927,10.2323/0x8y9m6dr9,Williams M et al. Drug Safety. 2025;89(5):711-413.,Metformin,2,irrelevant,[],False,,,False,Animal study - preclinical pharmacokinetic data not relevant for human pharmacovigilance
97,40566966,Cost-Effectiveness Analysis of Cisatracurium for Treatment of Chronic Disease,"This economic evaluation assessed the cost-effectiveness of Cisatracurium compared to standard therapy for chronic disease management. A Markov model was constructed using published efficacy data and local cost data. The incremental cost-effectiveness ratio (ICER) was calculated. Cisatracurium demonstrated an ICER of $45,000 per quality-adjusted life year (QALY). Sensitivity analyses confirmed robustness of results. Cisatracurium represents good value for money in this indication.",Williams L; Smith S; Miller M,Williams L,Journal of Medical Case Reports,2025,2025-09-13,,10.1375/2bcu8u4y16,Williams L et al. Journal of Medical Case Reports. 2025;142(7):100-410.,Cisatracurium,6,irrelevant,[],False,,,False,Health economics study - no safety or clinical data relevant for pharmacovigilance
98,40789756,Molecular Mechanisms of Methylprednisolone Action in Cell Culture Models,"This study investigated the molecular mechanisms of Methylprednisolone using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Methylprednisolone demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Methylprednisolone action.",Rodriguez J; Smith M; Davis J,Rodriguez J,European Journal of Clinical Pharmacology,2025,2025-01-28,,10.4493/ehtbsqg0e7,Rodriguez J et al. European Journal of Clinical Pharmacology. 2025;121(9):865-620.,Methylprednisolone,7,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
99,40571073,Molecular Mechanisms of Simvastatin Action in Cell Culture Models,"This study investigated the molecular mechanisms of Simvastatin using HeLa cell culture models. We examined the effects on cell proliferation, apoptosis pathways, and gene expression profiles. Simvastatin demonstrated dose-dependent cytotoxicity with IC50 of 2.5 μM. Western blot analysis revealed activation of caspase-3 and PARP cleavage. Gene expression analysis identified 150 differentially expressed genes. These findings provide insights into the cellular mechanisms of Simvastatin action.",Jones M; Williams E; Smith J; Smith M; Smith W; Martinez E,Jones M,Pharmacotherapy,2025,2025-12-16,,10.6288/mhimt8pyzi,Jones M et al. Pharmacotherapy. 2025;145(8):247-764.,Simvastatin,5,irrelevant,[],False,,,False,Laboratory study using cell culture models - no human safety data
100,40433431,Pharmacokinetic Study of Omeprazole in Rat Models,"The pharmacokinetic properties of Omeprazole were evaluated in male Wistar rats (n=24). Animals received single doses of 10, 25, or 50 mg/kg via oral gavage. Blood samples were collected at multiple time points over 24 hours. Plasma concentrations were measured using HPLC-MS/MS. The mean Cmax, Tmax, and AUC values were determined. The elimination half-life was approximately 4.2 hours. These preclinical data support further development of Omeprazole.",Johnson W; Jones E; Brown S; Brown M; Miller M,Johnson W,Internal Medicine,2025,2025-01-07,PMC1177733,10.6995/mkp41c3yge,Johnson W et al. Internal Medicine. 2025;37(1):437-911.,Omeprazole,4,irrelevant,[],False,,,False,Animal study - preclinical pharmacokinetic data not relevant for human pharmacovigilance
